order_id,customer_id,order_date,total_amount,payment_method,order_status,shipping_address,shipping_city,shipping_state,shipping_zip
43702,4630,2024-08-01 20:01:00,2037.6,Apple Pay,Delivered,202 Flores Way,West Denise,IN,61589
43703,9399,2024-08-11 17:15:00,967.95,Google Pay,Delivered,959 Lisa Crossing Apt. 410,Kruegerburgh,RI,89790
43704,5060,2023-09-06 18:41:00,4204.98,Debit Card,Returned,68029 Stacey River,North Margaretfurt,GU,85647
43705,7185,2023-09-12 07:09:00,2271.02,Bank Transfer,Returned,51533 Christopher Gateway,East Kimberly,UT,00758
43706,5949,2023-07-09 14:30:00,634.44,PayPal,Processing,742 Brown Burgs,Port Tylerstad,IN,12267
43707,6763,2023-10-21 20:02:00,5533.78,Bank Transfer,Delivered,87078 Thomas Knoll Apt. 463,Jasonville,MA,54168
43708,4454,2023-12-26 15:14:00,7390.07,Google Pay,Shipped,85748 Thomas Stravenue Suite 936,Taylortown,UT,22384
43709,10875,2023-12-23 09:06:00,210.55,Bank Transfer,Delivered,4046 Anthony Lodge,East Catherineville,HI,71833
43710,7730,2023-12-08 20:15:00,2065.58,Debit Card,Shipped,7810 Contreras Burgs,North Stephanie,ND,01167
43711,10966,2023-03-06 18:32:00,3404.86,Credit Card,Delivered,1930 Erik Hill,North Jesse,KY,58190
43712,1331,2024-09-09 16:40:00,3748.97,Google Pay,Delivered,1063 Thomas Turnpike,Port Steven,NC,08264
43713,4076,2024-06-04 10:01:00,552.78,PayPal,Delivered,9779 Wells Gateway,Garciahaven,NE,80334
43714,4586,2024-12-01 08:12:00,979.25,Credit Card,Delivered,9654 Williamson Expressway,Ramirezfort,WV,04485
43715,3739,2024-08-19 16:38:00,3482.69,PayPal,Delivered,1829 Patton Camp Suite 770,Lake Williamville,WI,67125
43716,5683,2024-11-22 20:54:00,675.18,Credit Card,Delivered,094 Leslie Rue Suite 838,Wallsberg,UT,48718
43717,3210,2023-12-18 08:56:00,4032.7,Google Pay,Processing,13599 Brandon Harbors,New Rebecca,PW,03236
43718,4987,2024-12-01 18:51:00,1095.19,Credit Card,Cancelled,3709 Luis Garden Apt. 930,Elizabethfort,TN,04550
43719,2616,2023-06-11 07:47:00,4572.63,Credit Card,Delivered,66948 Arnold Forks,East Charles,OR,67782
43720,3953,2024-06-07 13:18:00,7779.32,Debit Card,Cancelled,4759 Jenkins Springs,Michaelmouth,GA,47088
43721,1010,2023-03-22 19:08:00,5687.76,Google Pay,Delivered,34343 Steven Burg,East Jessica,NJ,52619
43722,5874,2024-12-16 15:01:00,3753.72,PayPal,Returned,98743 Kristi Crossing Apt. 841,West Michelle,FM,06561
43723,5106,2024-03-05 14:58:00,3779.56,Debit Card,Shipped,925 Duffy Falls,Smithstad,SC,35749
43724,7507,2023-07-11 17:48:00,146.81,Debit Card,Delivered,9822 Baker Isle,North Andrew,AZ,19390
43725,2265,2023-11-28 08:20:00,516.48,PayPal,Delivered,70734 Hardy Heights Suite 049,Jenningsbury,LA,58291
43726,4881,2024-09-20 16:35:00,512.3,Apple Pay,Delivered,92058 Gonzalez Roads Suite 421,Port Christopher,FM,77893
43727,6809,2023-11-02 07:40:00,4583.0,Apple Pay,Delivered,53452 Clark Brooks Apt. 762,Jeffreyfort,OH,26589
43728,4421,2024-08-01 20:07:00,15080.32,Debit Card,Delivered,1093 Richardson Hills Apt. 610,Mariamouth,CO,20370
43729,7779,2023-09-23 13:31:00,3998.31,PayPal,Delivered,27405 Brent Lakes Apt. 648,Cochranmouth,ME,40357
43730,6773,2024-02-04 22:27:00,337.04,Debit Card,Delivered,11613 Patricia Pines,West Margaret,VT,49094
43731,10810,2024-09-07 17:02:00,429.17,Debit Card,Delivered,7455 Rodriguez Lane Suite 094,Fredericktown,AZ,39990
43732,5467,2023-10-22 07:29:00,4594.35,Bank Transfer,Processing,241 Thomas Glen,West Christopher,TX,67601
43733,9726,2023-06-03 19:12:00,4638.86,Credit Card,Delivered,82357 Giles Trail Suite 900,Lake Rodneyton,GU,96678
43734,6237,2023-09-06 19:05:00,6.1,Debit Card,Delivered,74393 Keith Key,Williamsberg,WI,67377
43735,3543,2023-11-07 14:09:00,1985.24,Debit Card,Returned,45449 Gutierrez Loop Apt. 342,Johnsonborough,MS,76831
43736,8556,2023-10-01 09:35:00,868.31,PayPal,Processing,2295 Byrd Highway Apt. 357,Wigginsville,WY,63088
43737,5120,2024-10-21 14:45:00,119.42,Credit Card,Delivered,2893 Burton Harbors Suite 203,Brownshire,ND,94812
43738,10955,2024-05-09 08:16:00,2290.69,PayPal,Shipped,122 Samantha Well Apt. 023,Millerfurt,WI,53174
43739,6627,2024-02-18 16:27:00,838.08,Credit Card,Shipped,5798 Sweeney Parkway Suite 797,South Brandon,TX,01130
43740,9468,2023-11-28 20:46:00,850.2,Apple Pay,Delivered,5545 Wilson Stravenue Suite 658,Ramirezland,OK,23441
43741,5713,2023-10-08 08:55:00,1026.59,Credit Card,Delivered,681 Elizabeth Forges Apt. 479,New Donnaview,KS,48997
43742,10777,2024-03-12 13:56:00,539.26,Credit Card,Shipped,1182 Megan Flats,South Lori,MD,96036
43743,7943,2023-09-28 19:56:00,1724.89,Apple Pay,Delivered,495 Melanie Shore Apt. 838,Mariemouth,GU,63974
43744,9167,2023-11-22 15:55:00,5557.52,Apple Pay,Delivered,4050 Donna Summit,Carterfurt,PW,86687
43745,2916,2024-03-05 18:11:00,2771.78,Credit Card,Returned,38937 Stephanie Expressway Apt. 114,North Lawrencemouth,WI,28959
43746,2102,2024-11-19 11:13:00,8321.21,Debit Card,Shipped,832 Vanessa Views,Stephanieburgh,NC,66864
43747,6656,2024-09-13 21:50:00,93.06,Bank Transfer,Shipped,8350 Espinoza Mountains,Noblechester,AS,62160
43748,9984,2023-09-09 20:23:00,233.76,PayPal,Shipped,01940 Newman Island Apt. 688,Palmermouth,ND,75737
43749,4490,2024-10-07 13:08:00,3738.98,PayPal,Returned,322 Hardy Pass Apt. 403,Edwardside,RI,25267
43750,6429,2024-03-05 13:37:00,48.12,PayPal,Delivered,3118 Evans Light Suite 308,Davidsontown,AK,09256
43751,8485,2023-09-19 10:54:00,3534.75,Google Pay,Delivered,356 Shannon Freeway Suite 896,South Jennifer,NC,28182
43752,8076,2024-06-08 22:00:00,1963.14,Credit Card,Delivered,8867 Peters Parkway Suite 543,Thomasfurt,AS,63176
43753,2002,2024-11-02 07:37:00,8137.46,Credit Card,Cancelled,2102 Johnson Ports,Scottmouth,PW,22009
43754,10651,2024-07-26 21:59:00,14.92,Credit Card,Processing,772 Sally Estates,Sandersstad,VA,19913
43755,9376,2023-08-09 13:50:00,8800.71,Google Pay,Processing,54908 Joshua Circle,Robinsonport,MP,11514
43756,8916,2023-04-15 20:44:00,1128.89,Debit Card,Shipped,81283 Bryan Track,Mercerhaven,CT,61285
43757,5864,2023-07-07 09:28:00,2485.36,PayPal,Delivered,8486 Andrew Throughway,Brandonfort,DC,22507
43758,5959,2024-12-19 12:31:00,377.58,Apple Pay,Delivered,637 Sarah Crossing,Port Heather,SC,74317
43759,3423,2024-07-10 15:08:00,8301.16,Apple Pay,Returned,54856 Bobby Centers,Lake Jaredland,OK,69807
43760,3517,2023-11-13 12:20:00,41.46,PayPal,Delivered,0162 Rachel Forges,Austinburgh,GA,31021
43761,10941,2023-11-02 13:15:00,10.26,PayPal,Delivered,959 Anna Place Suite 897,Sarahchester,KY,43457
43762,4591,2024-09-16 19:16:00,1046.32,Credit Card,Shipped,51251 Linda Square Apt. 494,Lake Anthony,TN,27582
43763,8314,2024-09-10 12:34:00,566.09,Debit Card,Returned,539 Mahoney Summit,New Ericville,NH,78096
43764,2091,2024-12-19 16:44:00,72.83,Bank Transfer,Processing,4902 Fisher Plains Suite 138,South Bailey,TN,09474
43765,10405,2024-10-17 17:52:00,322.24,Google Pay,Delivered,793 Jason Junctions,South Stephenhaven,IL,65152
43766,4852,2023-09-12 08:00:00,7278.99,Credit Card,Cancelled,149 Hicks Pass,Nicoleborough,AK,76656
43767,7409,2024-06-12 07:03:00,785.11,Apple Pay,Shipped,165 Scott Pass Suite 073,West William,LA,14769
43768,10122,2023-09-14 17:17:00,4079.79,PayPal,Delivered,08509 Jimenez Manor,New Christine,FM,69356
43769,2367,2024-10-13 21:39:00,4227.38,PayPal,Processing,2583 Wise Ridges Suite 539,Millerchester,WY,22455
43770,1126,2023-09-27 15:16:00,6171.86,Google Pay,Delivered,529 Cynthia Flat Suite 535,North Mark,GA,84853
43771,2773,2023-12-02 14:06:00,155.76,Bank Transfer,Delivered,5580 Armstrong Drives Apt. 334,New Katrina,SD,73472
43772,5060,2024-06-11 13:43:00,1703.94,Credit Card,Shipped,1943 Brown Extension Apt. 270,North Jill,NM,82653
43773,2542,2024-05-19 14:06:00,1745.17,PayPal,Delivered,50942 Amy Mall Apt. 019,South Michaelstad,MO,40930
43774,1682,2024-11-15 16:16:00,486.91,Credit Card,Delivered,402 Michelle Manor,East Seanberg,VA,95834
43775,10164,2023-11-06 14:52:00,799.82,Credit Card,Delivered,930 Joshua Square Suite 100,Christinaborough,WV,29293
43776,3855,2023-11-28 15:15:00,905.02,Debit Card,Shipped,03044 Diana Greens Suite 343,Wilsonshire,NY,37815
43777,1318,2023-07-17 19:28:00,1636.3,PayPal,Delivered,530 James Trail Apt. 615,Lake Christine,WV,25398
43778,9781,2024-05-11 22:04:00,463.08,Credit Card,Delivered,5176 Bryant Route,New Zoeside,KY,62210
43779,5397,2023-02-15 18:11:00,2458.13,Apple Pay,Cancelled,1120 Boyd Expressway,New Terriborough,NJ,75451
43780,4235,2023-09-24 12:57:00,183.68,Credit Card,Returned,040 Gabriel Trail Suite 533,Port Colleenshire,WV,07249
43781,5204,2024-12-20 07:07:00,150.12,PayPal,Delivered,52378 Jesse Center Suite 097,East Diamondton,IA,22669
43782,7363,2024-10-01 19:22:00,6566.6,PayPal,Delivered,686 Brown Ramp Suite 796,Jennifermouth,DC,98501
43783,2925,2024-05-02 20:16:00,6972.12,Debit Card,Shipped,0486 Russell Rest,Lake Lisa,SC,10728
43784,7936,2024-12-26 09:24:00,6219.12,Bank Transfer,Returned,9719 Garza Crossroad Suite 620,Port Kristinton,NV,93083
43785,7092,2023-01-24 22:32:00,2100.41,Google Pay,Delivered,67574 Teresa Pine Apt. 966,Lake Thomas,ND,69350
43786,9767,2023-10-05 08:16:00,2941.89,Debit Card,Shipped,855 Erica Station Apt. 136,West Emily,MN,59177
43787,6312,2023-07-01 20:17:00,11469.46,Apple Pay,Delivered,915 Jennifer Bridge Suite 826,Gregoryside,AL,12642
43788,8688,2024-05-09 18:37:00,3886.68,Credit Card,Processing,593 Jones Mission Apt. 597,Tuckerborough,ND,10209
43789,4390,2023-04-06 21:03:00,5336.24,Credit Card,Delivered,38556 Russell Corner,East Mary,IA,25933
43790,5255,2023-05-11 20:54:00,882.48,Credit Card,Delivered,5994 Greene Path Suite 957,North Rhonda,PW,33973
43791,10246,2023-05-03 10:12:00,624.6,Credit Card,Delivered,954 Patrick Mountain Suite 124,Port Madison,PR,67790
43792,7607,2023-10-24 21:10:00,70.56,Apple Pay,Delivered,44240 Sharon Ramp Apt. 992,Lauraberg,UT,36311
43793,2334,2024-05-23 14:10:00,7459.72,Apple Pay,Delivered,945 Warren Streets,Hollyberg,IL,37379
43794,5103,2023-07-20 16:15:00,2645.06,Bank Transfer,Cancelled,4708 Robinson Plaza Suite 627,Morganville,CT,32487
43795,3997,2023-06-03 08:52:00,242.99,Google Pay,Delivered,9381 Vanessa Rest,Jenniferton,SD,43208
43796,1206,2024-10-14 17:46:00,3080.51,Bank Transfer,Shipped,527 Martinez Green,Kimstad,TX,40476
43797,6804,2023-03-10 14:46:00,404.67,PayPal,Delivered,7549 Brewer Flat Apt. 696,Jenkinsfort,GU,62116
43798,7270,2024-08-11 21:39:00,6658.18,Debit Card,Delivered,653 Paula Corners,Sandraland,MD,91356
43799,8785,2024-12-16 19:08:00,5377.0,Debit Card,Delivered,11816 Albert Forges,Parkerstad,UT,42083
43800,2102,2023-07-02 14:09:00,303.78,PayPal,Cancelled,0712 Hannah Radial,North Allisonstad,OK,13456
43801,6748,2024-12-27 14:54:00,3767.83,Google Pay,Shipped,5596 Rhonda Light,North Allenville,GA,12037
43802,2141,2024-04-12 16:35:00,4504.07,Credit Card,Delivered,2238 Kathleen Points,Williamsborough,NE,19332
43803,8395,2024-02-09 19:34:00,1003.44,Credit Card,Cancelled,40917 Madison Manor,Port Heather,KS,06016
43804,9314,2024-12-12 20:53:00,3706.84,Debit Card,Delivered,4662 Bennett Cliff Suite 185,Ericberg,VT,54106
43805,1551,2023-08-09 11:56:00,374.88,PayPal,Delivered,102 Jenkins Drive Apt. 046,Yorkville,HI,20118
43806,5945,2024-01-28 16:45:00,7417.74,Bank Transfer,Delivered,5945 Jonathan Estates Apt. 929,Masonstad,NH,08736
43807,1400,2023-10-26 14:45:00,9670.99,Google Pay,Returned,00968 Carter Burg Apt. 628,Thompsonville,UT,51973
43808,10813,2023-08-12 22:42:00,6601.22,Credit Card,Cancelled,05308 Matthew Lodge,Susanstad,CO,68370
43809,6219,2024-06-23 17:45:00,813.01,Credit Card,Cancelled,0980 Ayers Lakes,South Sharonhaven,MS,70322
43810,5318,2024-06-16 16:46:00,103.05,Credit Card,Returned,6588 Andrew Point,North Christina,MT,32690
43811,6238,2023-08-01 16:19:00,394.05,Bank Transfer,Delivered,22334 Jones Springs,East Trevor,RI,18751
43812,5904,2024-04-04 08:27:00,2395.74,Credit Card,Shipped,95615 Angela Parks Suite 941,New Richardside,NH,99630
43813,1345,2023-12-22 10:22:00,1656.38,Debit Card,Delivered,1346 Bennett Stravenue Suite 713,Russellport,MD,09024
43814,9893,2023-02-09 15:24:00,1460.25,Credit Card,Shipped,4701 Adkins Way,East Jason,MO,90409
43815,6099,2024-10-22 13:30:00,484.84,Apple Pay,Delivered,1679 Tommy Estates Suite 428,Kellybury,CT,76553
43816,8025,2023-05-23 12:02:00,1395.65,Google Pay,Delivered,852 Rodriguez Bridge Apt. 409,Barrystad,IA,38342
43817,2848,2024-11-16 21:13:00,762.07,Bank Transfer,Processing,83346 Griffin Locks Suite 969,Carmenland,NH,67043
43818,10346,2023-10-26 21:33:00,1957.6,PayPal,Delivered,18206 Rodriguez River,Lake Anthonyville,MO,28675
43819,9385,2023-05-15 21:54:00,101.28,Credit Card,Shipped,225 Anthony Crossroad Suite 707,Markborough,OK,53770
43820,5666,2023-06-24 14:12:00,2867.28,Apple Pay,Delivered,629 Robert Dam Apt. 844,East Brendan,KS,45029
43821,2677,2023-10-21 15:58:00,388.96,Credit Card,Delivered,753 Williamson Fork,Wisehaven,TN,35603
43822,6125,2023-07-02 08:51:00,1850.94,Credit Card,Delivered,4474 Julia Junctions Apt. 878,East Kimberly,NV,20558
43823,5357,2023-12-01 20:57:00,6064.62,PayPal,Delivered,551 Matthew Course Apt. 449,Lake Victoria,MD,07167
43824,10223,2024-08-22 07:23:00,1203.09,Debit Card,Cancelled,653 Samantha Hill Apt. 206,Johnstad,IA,19569
43825,3905,2024-03-11 17:41:00,4001.05,PayPal,Delivered,5817 Rachael Prairie Suite 286,West Mitchellside,MT,34863
43826,8606,2023-11-05 09:05:00,7330.31,Credit Card,Delivered,2603 Bell Crest,Taylorport,AZ,89117
43827,3473,2024-10-08 20:50:00,392.07,Credit Card,Cancelled,279 William Station,West Tammyport,GU,98373
43828,4407,2023-12-11 17:47:00,743.67,Credit Card,Delivered,538 Joshua Parkways,East Susanmouth,PA,35188
43829,8407,2023-11-06 09:23:00,169.94,Google Pay,Delivered,45324 Joseph Ferry Suite 172,Allenburgh,SD,26159
43830,1025,2023-04-04 12:46:00,162.45,Debit Card,Shipped,81450 Jeffrey Trail,South Martinshire,MD,78313
43831,8853,2024-12-03 10:50:00,355.7,Apple Pay,Cancelled,8623 Alex Viaduct,Cohenburgh,WA,15291
43832,6727,2023-07-13 08:51:00,2581.44,PayPal,Shipped,324 Megan Valleys Suite 115,North Karenfort,MD,73912
43833,5342,2023-03-11 19:48:00,843.39,Bank Transfer,Cancelled,04011 David Bridge,North Brandonton,MO,66452
43834,7395,2023-03-16 08:50:00,2574.04,Debit Card,Shipped,63445 Kaylee Turnpike,Gutierrezshire,PW,01772
43835,8199,2024-10-26 17:34:00,2673.36,Google Pay,Shipped,603 White Forks,Wilkinsonborough,NE,57722
43836,5864,2023-02-03 19:46:00,2459.32,PayPal,Returned,636 Lowe Haven,Meganland,VI,19451
43837,4880,2024-10-26 18:43:00,1490.62,Credit Card,Returned,7746 Anderson Keys Suite 388,Port Kelly,RI,36804
43838,4488,2023-10-12 11:33:00,6731.24,Credit Card,Delivered,95690 Gallegos Lodge,North Johnview,MI,22218
43839,4833,2024-01-07 16:01:00,1802.82,Bank Transfer,Returned,54560 Ford Walk,Salinaschester,LA,01526
43840,3414,2024-10-22 12:17:00,5257.98,Apple Pay,Delivered,098 Anthony Summit Apt. 538,Bendermouth,MN,06575
43841,5247,2023-10-26 22:14:00,2784.65,Credit Card,Cancelled,40198 Jenkins Stravenue,Kennethland,WV,41717
43842,9733,2024-10-22 15:07:00,908.72,Debit Card,Shipped,51762 Tyler Brooks Apt. 669,Morenotown,NC,52967
43843,10189,2024-08-27 07:40:00,140.92,Credit Card,Delivered,333 White Fork Suite 349,Meganhaven,OK,97432
43844,10302,2024-09-20 15:39:00,1302.34,PayPal,Delivered,6210 Reeves Court Suite 288,North Kaitlyn,LA,63681
43845,4482,2023-09-08 19:12:00,6171.85,Google Pay,Cancelled,77763 Paul Shoal,Jessicachester,CO,19788
43846,6579,2024-07-09 07:21:00,563.1,PayPal,Delivered,072 Fernando Highway,South Thomasfurt,IA,65993
43847,5434,2024-02-24 21:03:00,1596.17,PayPal,Cancelled,1424 Mcmillan Row,Gardnerfurt,WV,62877
43848,3635,2024-08-14 09:05:00,6455.4,Credit Card,Shipped,0591 Jennifer Canyon,Robertshire,TX,82578
43849,9023,2024-11-01 22:36:00,181.66,Credit Card,Delivered,0606 Mcgrath Springs,Evelynfurt,HI,20699
43850,9749,2024-01-19 22:31:00,4088.88,PayPal,Shipped,04909 Andres Course Suite 085,Port Jesusburgh,AR,77955
43851,7384,2024-07-05 15:25:00,3683.25,Credit Card,Shipped,95542 Patterson Meadow,Grahamburgh,AR,02865
43852,1723,2024-07-28 12:12:00,1138.14,Google Pay,Shipped,290 Lambert Parkway Apt. 950,Lisaburgh,FM,87109
43853,9579,2023-07-07 11:12:00,294.4,PayPal,Processing,0370 Cindy Walk,Jessicaton,GA,98623
43854,3840,2024-07-01 17:51:00,4662.64,Credit Card,Processing,42422 Anderson Divide,South Laurieport,WY,50382
43855,3777,2024-12-23 22:07:00,78.22,Bank Transfer,Shipped,80305 Gilbert Via,Christopherville,NC,40293
43856,3199,2023-08-18 14:02:00,4819.86,Credit Card,Delivered,2256 Natalie Cliffs,New Aaron,AR,32885
43857,3873,2023-06-14 22:27:00,794.9,Apple Pay,Delivered,71512 Jennifer Haven,Courtneyfort,HI,28007
43858,3022,2024-08-12 14:59:00,7387.11,PayPal,Processing,69057 John Hill Apt. 804,Melissaside,AL,65951
43859,9217,2024-04-07 17:30:00,1861.35,PayPal,Returned,7003 Vargas Ports Apt. 239,Jenniferstad,AZ,99728
43860,2713,2024-05-14 10:38:00,2583.09,Credit Card,Returned,1188 Kyle Brook,South Jason,MA,68696
43861,5527,2024-03-23 15:32:00,1210.51,Bank Transfer,Delivered,0808 Duncan Alley Suite 687,Jonesfort,WA,36057
43862,3361,2023-10-19 09:01:00,635.8,Credit Card,Returned,3658 Ann Summit,North Michael,KY,53422
43863,7114,2023-10-07 20:44:00,3100.05,Apple Pay,Shipped,23599 John Glen,Vanessahaven,TN,80101
43864,4970,2024-07-11 13:19:00,552.76,Credit Card,Delivered,112 Lee Stravenue Apt. 729,Campbellbury,OK,80614
43865,10891,2023-12-24 20:50:00,8647.76,Bank Transfer,Processing,13846 Roberts Point,Littlehaven,VI,55273
43866,5100,2023-05-10 22:13:00,546.73,Credit Card,Processing,1018 Robert Corners Suite 776,East Stephanie,MO,82051
43867,3981,2024-03-16 14:23:00,1519.11,Credit Card,Processing,5936 James Rest Apt. 391,Josephtown,KY,84956
43868,4236,2023-05-22 13:01:00,4473.2,Debit Card,Delivered,95308 Robert Port Suite 668,Bradleyview,VT,35782
43869,6809,2024-12-11 13:54:00,87.32,Bank Transfer,Delivered,515 Cole Cliff,New Tonimouth,MI,01855
43870,7000,2023-09-22 10:47:00,568.08,Bank Transfer,Shipped,49915 Lopez Shores,East Karenberg,AS,96478
43871,1351,2023-02-11 16:28:00,579.93,Credit Card,Delivered,309 Brian Motorway,Port Edgar,NC,65499
43872,6791,2023-11-27 15:14:00,2596.87,Bank Transfer,Returned,16182 Christopher Loop Apt. 029,Port Albert,NJ,76001
43873,3583,2024-09-25 10:57:00,225.76,Debit Card,Returned,10304 Shawn Squares Apt. 453,Courtneystad,OH,29707
43874,9884,2023-04-14 22:04:00,64.15,Debit Card,Delivered,5129 Yolanda Forges Suite 864,Rogermouth,LA,70820
43875,5583,2024-12-08 07:34:00,1244.17,Credit Card,Cancelled,8960 Lisa Drive,South Jenniferstad,AS,33323
43876,8947,2024-06-08 19:12:00,51.57,PayPal,Delivered,7025 Danielle Brooks Suite 146,West Nicholasbury,NM,87746
43877,2574,2024-03-19 17:23:00,2264.57,Credit Card,Delivered,8948 Sierra Mill Suite 221,New Brendaberg,NH,92142
43878,10817,2024-07-03 21:55:00,1417.18,Credit Card,Returned,2234 Hailey Hill,South Christopherview,DE,88414
43879,5077,2023-12-10 12:29:00,1030.36,Google Pay,Processing,4797 Hernandez Pike,Robertbury,RI,84865
43880,10457,2024-09-07 16:41:00,118.4,PayPal,Processing,532 Donna Crest,Christophertown,ME,39619
43881,7809,2024-10-16 19:13:00,40.02,Bank Transfer,Returned,083 Patricia Islands,New Brianbury,WV,99586
43882,6077,2023-08-23 11:53:00,1931.08,Debit Card,Delivered,36553 Lane Row Suite 632,Port Kathyville,OR,71507
43883,2662,2023-03-01 16:26:00,3148.73,Credit Card,Processing,57276 Jennifer Grove,Lake Andreaburgh,VA,41575
43884,7604,2024-12-23 12:16:00,139.66,PayPal,Returned,2371 Nicholas Drive Apt. 547,Robertside,LA,44624
43885,10582,2024-11-12 14:46:00,1146.55,Bank Transfer,Delivered,1835 Saunders Green Suite 425,Kurtberg,VT,63838
43886,7334,2024-04-11 19:36:00,1607.12,Credit Card,Delivered,32535 Jared Plain Suite 218,Fullermouth,IN,05338
43887,6944,2023-02-20 11:42:00,5450.37,Bank Transfer,Cancelled,27138 Edward Courts Apt. 675,New Adam,IN,72684
43888,9019,2024-10-10 12:51:00,4530.72,Credit Card,Cancelled,970 Thomas Corner Apt. 512,Melvinmouth,RI,96268
43889,10188,2024-09-09 16:01:00,2583.55,Google Pay,Shipped,71741 Thomas Corner,Curtischester,KS,57814
43890,10656,2024-05-25 08:56:00,1845.53,Debit Card,Delivered,786 Ronald Common Apt. 679,West Alexandrashire,TN,71354
43891,8498,2024-10-13 11:26:00,371.0,Bank Transfer,Delivered,99157 Zachary Path Suite 895,North Josephside,CA,81497
43892,6338,2023-03-20 10:34:00,7814.96,Credit Card,Shipped,30822 Rhonda Drive Apt. 703,Garciahaven,CT,25771
43893,1291,2023-10-09 13:32:00,149.1,Bank Transfer,Returned,101 Cortez Landing Suite 710,Port Jacquelineburgh,VA,46026
43894,1038,2023-02-13 18:56:00,5740.2,Credit Card,Delivered,83504 Stephens Locks Apt. 117,West Phillipberg,NH,16186
43895,2068,2023-06-18 10:24:00,1686.65,Credit Card,Delivered,518 John Mill Suite 763,West Jillhaven,SD,55342
43896,9522,2024-10-12 11:52:00,4423.63,Apple Pay,Returned,4879 Myers Key Suite 005,Goodmanborough,KS,25271
43897,6168,2023-06-24 21:47:00,496.16,Apple Pay,Delivered,91244 Drew Ranch,East Amy,PA,33969
43898,10651,2023-09-24 12:26:00,1514.35,Apple Pay,Delivered,263 Morrison Views,Wilsonbury,CO,06495
43899,4377,2024-11-04 10:45:00,56.93,Credit Card,Delivered,358 Oneal Row,Scottmouth,AL,95411
43900,7409,2023-05-17 16:05:00,2343.42,PayPal,Delivered,6577 Ronald Burgs,Port Nathanielfort,UT,23783
43901,7600,2024-04-16 20:06:00,172.58,PayPal,Shipped,1525 Wallace Ramp,West Douglas,VA,14458
43902,9867,2023-05-23 22:49:00,271.93,Credit Card,Shipped,07757 Brady Villages,Jasmineside,MH,17879
43903,9717,2024-11-23 19:14:00,6901.1,Credit Card,Delivered,69071 Adrienne Turnpike Suite 448,Port Jodiside,TX,38912
43904,5635,2023-04-18 11:12:00,5506.49,PayPal,Shipped,3203 Brian Hollow,East Brentberg,PW,18629
43905,8056,2023-08-14 11:07:00,1879.35,Google Pay,Delivered,775 Martinez Mission Suite 505,New Joseph,OR,51806
43906,3357,2023-02-08 14:00:00,3799.06,Google Pay,Delivered,4374 Roberts Junction Apt. 593,Port James,AK,80370
43907,7554,2024-07-03 21:33:00,8227.37,Apple Pay,Processing,67901 Johnson Summit Apt. 488,Lanehaven,UT,71880
43908,4392,2024-11-20 16:12:00,4067.73,Bank Transfer,Delivered,2501 Dean Meadow Suite 259,Markfurt,MN,28348
43909,3582,2023-10-25 19:03:00,4157.94,PayPal,Delivered,2136 Terry Glen Suite 225,Kellyberg,UT,80651
43910,5108,2023-04-11 15:20:00,478.12,PayPal,Delivered,5765 Roberts Junctions Suite 579,Abbottborough,TX,21575
43911,9647,2023-08-28 14:45:00,2055.23,Apple Pay,Delivered,3895 Tyler Haven,East Jamesview,IA,60076
43912,4086,2023-09-21 15:09:00,5195.72,Credit Card,Shipped,3042 Lee Hollow,Shaneview,PW,24250
43913,1169,2023-04-07 14:16:00,1490.92,PayPal,Delivered,684 Kimberly Turnpike Apt. 672,Joshuaberg,MH,87536
43914,2314,2024-04-07 13:43:00,123.52,Bank Transfer,Delivered,11211 Charles Trail Suite 696,East Andreaside,MP,28987
43915,5867,2023-10-08 08:28:00,7776.9,Credit Card,Delivered,2103 Ashley Street,East Sophia,AZ,58503
43916,9175,2024-06-04 07:04:00,1546.67,PayPal,Delivered,17389 Brown Squares Apt. 769,Phelpsland,NV,43369
43917,6458,2024-03-22 19:40:00,687.3,Debit Card,Cancelled,11260 Reeves Turnpike,Emilyburgh,NC,71510
43918,2336,2024-06-05 18:10:00,5822.94,Credit Card,Delivered,113 Erica Plaza Apt. 194,Lopezfurt,SC,14218
43919,9180,2023-12-28 13:04:00,2017.8,Debit Card,Delivered,17204 Shawn Alley,Nicolebury,PA,72929
43920,3419,2024-10-15 20:10:00,2807.07,PayPal,Shipped,88475 Luna Crossing,South Ericashire,PW,28979
43921,9207,2024-02-26 12:43:00,1508.43,Bank Transfer,Delivered,96083 Kim Greens Apt. 138,Crystalmouth,KS,02561
43922,2160,2024-06-02 08:08:00,3554.26,Debit Card,Delivered,18626 Angela Tunnel Suite 037,Alexandermouth,MP,84719
43923,2429,2024-05-22 20:19:00,4898.97,Credit Card,Delivered,1062 Williams Island Suite 874,West Aliciamouth,VT,53636
43924,2022,2024-08-26 16:31:00,427.95,Google Pay,Delivered,6195 Matthew Parkways,Port Bettyview,TX,19817
43925,2186,2023-05-22 18:01:00,469.35,Apple Pay,Delivered,239 Michael Corner,New Deborahside,MN,77526
43926,3257,2024-05-13 07:28:00,5217.11,PayPal,Shipped,679 Garza Green,North Brandon,NM,71557
43927,8103,2023-07-09 08:05:00,4222.39,Debit Card,Delivered,43650 Pamela Locks,Paulbury,IA,98877
43928,5854,2024-08-23 14:33:00,6621.04,Apple Pay,Delivered,1429 Foster Lakes Suite 943,West Susanhaven,GU,42207
